COURSE,SCREENCAST TITLE,DESCRIPTION,DURATION,URL,VIEWS,CUSTOM TOPIC ORDER,TOPICS,SUBTOPIC,YET ANOTHER SUBTOPIC,INTRO/EXAMPLE?,INTERACTIVE? ,FEATURED?,EXAM REVIEW,FE EXAM,ABRIDGED DESCRIPTION,TEXTBOOK-1,SECTION-1,TEXTBOOK-2,SECTION-2,TEXTBOOK-3,SECTION-3,TEXTBOOK-4,SECTION-4
Separations and Mass Transfer,Liquid-Liquid Equlibrium using UNIFAC,Tutorial on using an UNIFAC spreadsheet for liquid-liquid equilibrium calculations.,5:13,https://www.youtube.com/watch?v=GYeSaXRdagY,DUPLICATE,7,Separation Techniques,Liquid-Liquid Extraction,,example,,,,,tutorial on using an UNIFAC spreadsheet for liquid-liquid equilibrium calculations,Wankat3rd,,Seader3rd,2.6,Welty5th,,,
Separations and Mass Transfer,Partially Miscible Liquid-Liquid Extraction,"Determining the number of stages in a liquid-liquid extraction for a partially miscible system. Given equilibrium data, design the separations system.",21:40,https://www.youtube.com/watch?v=N7MIH0_ELO0,4000,7,Separation Techniques,Liquid-Liquid Extraction,,intro,,yes,,11.3,determine the number of stages in a liquid-liquid extraction for a partially miscible system,Wankat3rd,13.10,Seader3rd,8.3,Welty5th,,,
Separations and Mass Transfer,Plotting a Ternary Phase Diagram,Develops a ternary phase diagram using equilibrium data.,2:46,https://youtu.be/2-mzLOPdIpU?list=PL61BFC1C064B40049,28,7,Separation Techniques,Liquid-Liquid Extraction,,intro,,,,,,,,,,,,,
Separations and Mass Transfer,Ternary Phase Diagram Basics (Simulation),"Uses a simulation to show how ternary phase diagrams are interpreted. This is for a single phase, three component system.",5:48,http://youtu.be/GXap5CC8MN4?list=PL61BFC1C064B40049,118,7,Separation Techniques,Liquid-Liquid Extraction,,intro,,,,,Uses a simulation to show how ternary phase diagrams are interpreted. ,Wankat3rd,13.7,Seader3rd,8.3,Welty5th,,,
Separations and Mass Transfer,Absorption of a Dilute Species,Calculates the number of stages for an absorption column needed to remove chloroform from an air stream given inlet and outlet specifications.,10:44,https://www.youtube.com/watch?v=BoPKngZZwVI,896,8,Separation Techniques,Absorption/Stripping,,example,,,,11.3,calculates the number of stages for an absorption column,Wankat3rd,12.3,Seader3rd,6.3,Welty5th,,,
Separations and Mass Transfer,Kremser Analysis for a Dilute Absorber,Uses the Kremser analysis to calculate the number of equilibrium stages needed in an absorption system.,4:14,https://youtu.be/dByYrj7-tYQ?list=PL61BFC1C064B40049,10,8,Separation Techniques,Absorption/Stripping,,example,,,,,,,,,,,,,
Separations and Mass Transfer,Non-Dilute Absorber Example,Calculates the number of equilibrium stages necessary for the separation of CO2 from a gas stream containing N2 to a water solvent stream.,14:01,https://youtu.be/QGwXpHEAREA?list=PL61BFC1C064B40049,1,8,Separation Techniques,Absorption/Stripping,,example,,,,,,,,,,,,,
Separations and Mass Transfer,Operation of an Absorption Column (Simulation),Uses an interactive simulation that shows the operation of an absorption column that is used to transfer a solute from a gas phase to a liquid phase.,5:11,https://youtu.be/NhPqSWUrGsg,391,8,Separation Techniques,Absorption/Stripping,,Interactive,,,,,Explains how an absorption column works,Wankat3rd,12.3,Seader3rd,6.3,Welty5th,,,
Separations and Mass Transfer,Adsorption Introduction,Explains the concept of adsorption and derives the Langmuir isotherm.,8:50,https://www.youtube.com/watch?v=hreAO6Iqraw,1144,9,Separation Techniques,Adsorption,,intro,,,,,explains the concept of adsorption and derives the Langmuir isotherm,Wankat3rd,15.2,Seader3rd,15.2,Welty5th,,,
Separations and Mass Transfer,Langmuir Isotherms for Binary Mixture (Simulation),Demonstrates the amounts adsorbed on a surface for a binary gas mixture using an interactive Mathematica simulation. The adsorption is modeled using extended Langmuir isotherms.,4:37,http://www.youtube.com/watch?v=X9NIQ3KBd8I&feature=share&list=PL61BFC1C064B40049&index=57,79,9,Separation Techniques,Adsorption,,intro,,,,,demonstrates the amounts adsorbed on a surface for a binary gas mixture,Wankat3rd,15.2,Seader3rd,15.2,Welty5th,,,
Separations and Mass Transfer,Membrane Concentration Profile (Simulation),"Describes how to use an interactive simulation that plots concentration of a single component as a function distance into a membrane. It also calculates the flux and how it changes with diffusion constant, membrane thickness, and equilibrium constant",3:35,https://youtu.be/TOT0XJqiDks,211,10,Separation Techniques,Filtration,,simulation,,,,,Explains how to use membrane concentration profiel simulation,Wankat3rd,17.40,Seader3rd,14.6,Welty5th,,,
Separations and Mass Transfer,Membrane Transport: Series Resistances Part 1,Introduces series resistances through a membrane using a simple model for both liquids and gases. Part 1 of 3.,4:17,https://youtu.be/hlJA-St-x5w?list=PL61BFC1C064B40049,,10,Separation Techniques,Filtration,,intro,,,,,,,,,,,,,
Separations and Mass Transfer,Membrane Transport: Series Resistances Part 2,Demonstrates how permeability is derived from the fluxes of molecules through a membrane. Part 2 of 3.,3:46,https://youtu.be/xMl7_tXOSMQ?list=PL61BFC1C064B40049,,10,Separation Techniques,Filtration,,intro,,,,,,,,,,,,,
Separations and Mass Transfer,Membrane Transport: Series Resistances Part 3,Applies the resistance in series equation derived in part 2 to an example in which wastewater is cleaned up. Part 3 of 3.,5:07,https://youtu.be/NEroL-x_g-M?list=PL61BFC1C064B40049,,10,Separation Techniques,Filtration,,intro,,,,,,,,,,,,,
Separations and Mass Transfer,Reverse Osmosis,Describes the process of reverse osmosis in which a membrane is used to separate a solvent-solute mixture because of a pressure difference across a membrane.,9:47,https://www.youtube.com/watch?v=zmlBnG8kbUk,3303,10,Separation Techniques,Filtration,,intro,,,,,describes the process of reverse osmosis,Wankat3rd,17.4,Seader3rd,14.6,Welty5th,,,
Separations and Mass Transfer,Reverse Osmosis: Changes in Driving Force,Describes how the driving force for reverse osmosis decreases due to concentration polarization and the increase in solute concentration due to solvent permeation.,5:27,https://www.youtube.com/watch?v=-Gwzmfu9ZR0,273,10,Separation Techniques,Filtration,,intro,,,,,describes how the driving force for reverse osmosis decreases due to concentration polarization,Wankat3rd,17.4,Seader3rd,14.6,Welty5th,,,
Separations and Mass Transfer,Osmolarity Example (Bio) ,Covers the basics of calculating osmolarity.,4:43,http://youtu.be/s4t1cJKxUMw?list=PL61BFC1C064B40049,,11,Separation Techniques,Other Separation Techniques,,intro,,,,,covers the basics of calculating osmolarity,Wankat3rd,17.4,Seader3rd,14.6,Welty5th,,,
Separations and Mass Transfer,Osmotic Shock Disruption (Bio) ,Uses osmotic shock as a method of disrupting (lysing) cells.,7:02,http://youtu.be/AGRjXcB14qA?list=PL61BFC1C064B40049,,11,Separation Techniques,Other Separation Techniques,,example,,,,,uses osmotic shock as a method of disrupting (lysing) cells,Wankat3rd,17.4,Seader3rd,14.6,Welty5th,,,
Separations and Mass Transfer,Single-Effect Evaporator: Heat Transfer Area,Calculates the heat transfer area for a single-effect evaporator that is used to concentrate a salt solution.,7:35,https://www.youtube.com/watch?v=_oiu2Fa5G-E,1491,11,Separation Techniques,Other Separation Techniques,,example,,,,,calculates the heat transfer area for a single-effect evaporator used to concentrate a salt solution,Wankat3rd,2.4,Seader3rd,4.4,Welty5th,,,
Separations and Mass Transfer,Single-Effect Evaporator: Introduction,Describes the operation of a single-effect evaporator which is used to concentrate a solution.,5:10,https://www.youtube.com/watch?v=Q7p1fImdBMk,1936,11,Separation Techniques,Other Separation Techniques,,intro,,,,,describes the operation of a single-effect evaporator which is used to concentrate a solution,Wankat3rd,2.4,Seader3rd,4.2,Welty5th,,,
Separations and Mass Transfer,Triple-Effect Evaporator: Backward Feed,Describes how a triple-effect evaporator with backward feed concentrates a dilute solution.,7:00,https://www.youtube.com/watch?v=qQhqlsXB7i8,1521,11,Separation Techniques,Other Separation Techniques,,intro,,,,,describes how a triple-effect evaporator with backward feed concentrates a dilute solution,Wankat3rd,2.4,Seader3rd,4.4,Welty5th,,,
Separations and Mass Transfer,Triple-Effect Evaporator: Introduction,Describes the operation of a triple-effect evaporator to concentrate a solute liquid solution using significantly less energy than a single-effect evaporator.,7:28,https://www.youtube.com/watch?v=brxp3Su01UY,2766,11,Separation Techniques,Other Separation Techniques,,intro,,,,,describes the operation of a triple-effect evaporator to concentrate a solute liquid solution,Wankat3rd,2.4,Seader3rd,4.4,Welty5th,,,
Separations and Mass Transfer,Deriving Molar Transfer Flux Equations,Derives the equations for molar fluxes using Fick's law of diffusion.,10:19,http://www.youtube.com/watch?v=2CRdFJ2N-kI&list=PL61BFC1C064B40049&feature=share&index=46,,12,Mass Transfer,Diffusion,,intro,,,,,derives the equations for molar fluxes using Fick's law of diffusion,Wankat3rd,15.2,Seader3rd,3.1,Welty5th,24.2,,
Separations and Mass Transfer,Deriving the Differential Equations of Mass Transfer ,Derives the differential equations for mass transfer using the integral method and shell balances. ,8:07,http://www.youtube.com/watch?v=AXlgqHfHrtU&list=PL61BFC1C064B40049&feature=share&index=53,,12,Mass Transfer,Diffusion,,intro,,,,,derives differential equations for mass transfer using the integral method,Wankat3rd,15.2,Seader3rd,3.3,Welty5th,25.1,,
Separations and Mass Transfer,Diffusion from Spherical Particle ,Determine the production rate of a species diffusing away from a reactive spherical particle. ,10:04,http://www.youtube.com/watch?v=3ETNKtdTb2I&feature=share&list=PL61BFC1C064B40049&index=54,,12,Mass Transfer,Diffusion,,example,,,,,determine production rate of species diffusing away from a reactive spherical particle,Wankat3rd,15.2,Seader3rd,3.3,Welty5th,25.4,,
Separations and Mass Transfer,Diffusion into a Solid,Calculates the time for carbon to diffuse into a metal alloy at high temperature.,6:08,https://www.youtube.com/watch?v=gjoHxwMzptk,DUPLICATE,12,Mass Transfer,Diffusion,,example,,,,11.1,calculates the time for carbon to diffuse into a metal alloy at high temperature,Wankat3rd,,Seader3rd,3.3,Welty5th,25.4,,
Separations and Mass Transfer,Diffusion Limited Drug Delivery (Bio),Derives the differential equation for a diffusion limited drug delivery system.,6:42,https://www.youtube.com/watch?v=gucFl2JPjVg,446,12,Mass Transfer,Diffusion,,example,,,,,characterize concentration as function of time and sphere size,Wankat3rd,,Seader3rd,3.3,Welty5th,27.3,,
Separations and Mass Transfer,Diffusion through a Carbon Rod: Part 1,Calculates the initial rate of carbon dioxide production due to the reaction of carbon with oxygen diffusing through a quiescent boundary layer of air. Part 1 of 2.,9:12,https://www.youtube.com/watch?v=RFlxppoWYMI,441,12,Mass Transfer,Diffusion,,example,,,,,calculates the rate of reaction within a boundary layer for a cylindrical object,Wankat3rd,,Seader3rd,,Welty5th,27.3,,
Separations and Mass Transfer,Diffusion through a Carbon Rod: Part 2,Calculates the time for a carbon rod to disappear due to the reaction of carbon with oxygen diffusing through a boundary layer. Part 2 of 2.,5:35,https://www.youtube.com/watch?v=21PaQWRLCR4,232,12,Mass Transfer,Diffusion,,example,,,,,calculates the time for a carbon rod to disappear due to the reaction of carbon with oxygen,Wankat3rd,,Seader3rd,,Welty5th,27.3,,
Separations and Mass Transfer,Equimolar Counterdiffusion (EMD),Derives the equations to use in the case of equimolar counterdiffusion (EMD).,6:37,http://www.youtube.com/watch?v=IKmE3Z3zzBo&list=PL61BFC1C064B40049&feature=share&index=47,,12,Mass Transfer,Diffusion,,intro,,,,,derives equations for equimolar counterdiffusion (EMD),Wankat3rd,,Seader3rd,3.1,Welty5th,26.1,,
Separations and Mass Transfer,Equimolar Counterdiffusion Example,Calculates species' velocities and molar flow rates for a binary mixture undergoing equimolar counterdiffusion.,8:10,http://www.youtube.com/watch?v=mex15lPG-64&list=PL61BFC1C064B40049&feature=share&index=48,,12,Mass Transfer,Diffusion,,example,,,,11.1,calculates species' velocities and molar flow rates for a binary mixture under EMD,Wankat3rd,,Seader3rd,3.1,Welty5th,26.1,,
Separations and Mass Transfer,Hydrogen Diffusion through Palladium,Example on hydrogen diffusion through palladium.,6:31,http://www.youtube.com/watch?v=NGp_Gkbtvt4&feature=share&list=PLC9CE6BFBB0D003CD&index=35,DUPLICATE,12,Mass Transfer,Diffusion,,example,,,,11.1,example on hydrogen diffusion through palladium,Wankat3rd,,Seader3rd,3.3,Welty5th,,,
Separations and Mass Transfer,Mass Transfer in a Catalyst Sphere,Uses a shell balance to determine the rate of product formed with respect to time for a spherical catalyst.,7:07,https://www.youtube.com/watch?v=D-6ACSW8E7w,1105,12,Mass Transfer,Diffusion,,intro,,,,,performs shell balances on a spherical catalyst,Wankat3rd,,Seader3rd,3.3,Welty5th,27.1,,
Separations and Mass Transfer,Unimolecular Diffusion (UMD),Derives the flux equations for the unimolecular diffusion of A through a stagnant film of B. ,7:10,http://www.youtube.com/watch?v=cTcsp1tyxOM&list=PL61BFC1C064B40049&feature=share&index=49,,12,Mass Transfer,Diffusion,,intro,,,,,derives flux equations for unimolecular diffusion of A through stagnant film of B,Wankat3rd,,Seader3rd,3.1,Welty5th,26.1,,
Separations and Mass Transfer,Unimolecular Diffusion Example,Uses the unimolecular diffusion flux equations to solve for initial flux and time to evaporate a fluid from a beaker.,11:14,http://www.youtube.com/watch?v=m-sigBs5ilE&list=PL61BFC1C064B40049&feature=share&index=50,,12,Mass Transfer,Diffusion,,example,,,,11.1,solve for initial flux and time to evaporate a fluid from a beaker,Wankat3rd,,Seader3rd,3.1,Welty5th,26.1,,
Separations and Mass Transfer,Unsteady-State Diffusion,Derives the differential equations for unsteady-state diffusion for a herbicide spill into the air and soil.,10:58,https://www.youtube.com/watch?v=FhpsnVhzJQQ,1551,12,Mass Transfer,Diffusion,,example,,,,,derives the differential equations for unsteady-state diffusion involving convection,Wankat3rd,,Seader3rd,3.3,Welty5th,27.1,,
Separations and Mass Transfer,Convective Mass Transfer,A lead tank contains water. Lead is leaching into the water through convective transfer. Determine a relationship between concentration of lead and the dependent variables of the system.,3:37,https://www.youtube.com/watch?v=m8VADsoQ2tw,1560,13,Mass Transfer,Convection,,example,,,,11.2,determine lead concentration as a function of distance from a spill,Wankat3rd,,Seader3rd,3.4,Welty5th,,,
Separations and Mass Transfer,Convective Mass Transfer: Part 1 (Bio),Derives an equation for convective mass transfer using a mass balance on a differential element. Part 1 of 2.,6:54,https://www.youtube.com/watch?v=ha_tdquI32Y,984,13,Mass Transfer,Convection,,example,,,,,derives an equation for convective mass transfer using a mass balance,Wankat3rd,,Seader3rd,3.4,Welty5th,28.3,,
Separations and Mass Transfer,Convective Mass Transfer: Part 2 (Bio),Finds the exiting concentration of a chemical agent leaving a blood vessel. Part 2 of 2.,7:20,https://www.youtube.com/watch?v=INXw_xFbBpI,414,13,Mass Transfer,Convection,,example,,,,,finds the exiting concentration of a chemical agent leaving a blood vessel,Wankat3rd,,Seader3rd,3.4,Welty5th,28.3,,
Separations and Mass Transfer,Convective Mass Transfer: Part 1 (Bio),Derives an equation for convective mass transfer using a mass balance on a differential element. Part 1 of 2.,6:54,https://www.youtube.com/watch?v=ha_tdquI32Y,DUPLICATE,,,,,example,,,,,derives an equation for convective mass transfer using a mass balance,Wankat3rd,,,,Welty5th,30.2,,
Separations and Mass Transfer,Convective Mass Transfer: Part 2 (Bio),Finds the exiting concentration of a chemical agent leaving a blood vessel. Part 2 of 2.,7:20,https://www.youtube.com/watch?v=INXw_xFbBpI,DUPLICATE,,,,,example,,,,,finds the exiting concentration of a chemical agent leaving a blood vessel,Wankat3rd,,,,Welty5th,30.2,,
Separations and Mass Transfer,Gibbs Phase Rule,Explains the Gibbs phase rule and applies it to a binary system that has vapor and partially miscible liquids.,4:02,https://www.youtube.com/watch?v=_r4V7yP2e8A,DUPLICATE,,,,,intro,,,,,describes how Gibbs free energy depends on pressure and temperature,Wankat3rd,,Seader3rd,2.2,Welty5th,,,
Separations and Mass Transfer,Lever Rule Derivation,"Uses mass balance to derive the lever rule, which determines the amounts of liquid and vapor in equilibrium given the overall mole fraction and the mole fractions in each phase.",3:22,https://youtu.be/R9-PvyC8pFU?list=PL61BFC1C064B40049,DUPLICATE,,,,,intro,,,,,derives the lever rule on a Pxy diagram,Wankat3rd,,Seader3rd,2.2,Welty5th,,,
Separations and Mass Transfer,Phase Equilibrium: Txy Diagram,A conceptual question investigating how the molar composition changes to a vapor-liquid equilibrium system as temperature is changed.,5:46,https://www.youtube.com/watch?v=-XcTEknC9Aw,DUPLICATE,,,,,conceptual,,,,,investigate how the molar composition changes in a VLE system as temperature is changed,Wankat3rd,,Seader3rd,4.2,Welty5th,,,
Separations and Mass Transfer,Pressure Effect on VLE,Describes how vapor and liquid compositions change for a binary mixture as the pressure changes.,3:25,https://www.youtube.com/watch?v=_jJNc_ROxAs,DUPLICATE,,,,,conceptual,,,,,"describes how vapor and liquid compositions change for a binary mixture as the pressure changes
chemical potential for a multi-component system",Wankat3rd,,Seader3rd,2.2,Welty5th,,,
Statics,Forces Acting on a Frame,Calculates the forces acting on different points on a frame that has two resultant forces acting on it.,12:02,https://youtu.be/EJeYhVx0zG0?list=PL4xAk5aclnUhllzwFe86c1Egrjqel5ttc,1,,,,,,,,,3.1,,,,,,,,,
Statistics,Aliasing - Sound (Simulation),This demonstration illustrates aliasing of a wave visually and aurally. ,1:19,https://youtu.be/--P0ZsbzJSw,177,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,Anova Visualization (Simulation),This demonstration helps visualize how one-way analysis of variance (ANOVA) works for three samples (I = 3) each with ten measurements (J1 = J2 = J3 = 10). ,2:49,https://www.youtube.com/watch?v=pwOQg5zLQQk,243,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,Binomial Distribution,derives binomial distribution for data analysis and gives an example,7:08,https://youtu.be/zv4jEM_tbBI?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,79,1,Data Analysis,,,,,,,2.1,,,,,,,,,
Statistics,Calculating Confidence Intervals,Explains the theory behind calculating confidence intervals.,9:43,https://youtu.be/AzuAxREFLpw?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,Central Limit Theorem (Simulation),Demonstrates how to use a simulation that explores the central limit theorem by changing the number of experiments and number of measurements taken,2:25,https://youtu.be/5au9U6bah1k,204,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,Geometric Distribution,derives geometric distribution for data analysis and gives an example,4:57,https://youtu.be/8IvXWaW9GOk?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,118,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,Hypergeometric Distribution,derives the hypergeometric distribution for data analysis and gives an example,9:10,https://youtu.be/ksQGfxvFwqE?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,1,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,Implementing an F-Test in MATLAB and Excel,Uses MATLAB and Excel to perform an F-test.,6:25,https://youtu.be/c3lCYwAkHg0?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,205,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,Meaning of Student's t-Distribution (Simulation),Explains student's t-distribution using a simulation.,8:43,https://youtu.be/rePsvdAxwX8?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,Negative Binomial Distribution,derives the negative binomial distribution for data analysis and gives an example,9:26,https://youtu.be/UUzRsQ-8vC8?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,1,1,Data Analysis,,,,,,,2.1,,,,,,,,,
Statistics,One-Way ANOVA in Excel,Uses Excel to perform a one-way ANOVA analysis test.,4:18,https://youtu.be/rXVPCSFE4XQ?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,164,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,P-Value From Test Statistic (Simulation),Demonstrates how to use the test statistic simulation that shows how to determine the p-value from a test statistic.,0:33,https://youtu.be/p7K-XPh_Nxs,160,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,Simple One-Way ANOVA in MATLAB,Performs a one-way ANOVA test using MATLAB.,6:49,https://youtu.be/gyccXv1NiOw?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,346,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,Square Wave,Demonstrates how to use a simulation that demonstrates how to create a square wave from various sin waves,1:01,https://youtu.be/j-1YL47ZjGo,187,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,The Meaning of a One-Way ANOVA,Explains a one-way ANOVA analysis which tells you the likelihood that the population mean of at least one sample differs from the others.,10:23,https://youtu.be/6FUAchUwxYo?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,284,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,The Meaning of a Two-Factor ANOVA,Explains a two-factor ANOVA which tells you the likelihood that one or both of your experimental factors makes a significant difference in your measured value.,10:14,https://youtu.be/308aCuq5cSk?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,177,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,The Meaning of an F-Test,Explains the meaning of an F-test and what the p-value from an f-test represents.,9:33,https://youtu.be/g9pGHRs-cxc?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,277,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,Two-sample T-Test and Type-1 Error,"A conceptual discussion of a two-sample t-test and what it means to make a Type-I error, along with the meaning of the p-value that is generated by the test.",9:08,https://youtu.be/ILrM1shEL_Y?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,5,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,What does a 95% Confidence Interval Mean? Part 1,Discusses the meaning of a 95% confidence interval. Part 1 of 2. ,9:27,https://youtu.be/mizNAmeAT5w?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,What does a 95% Confidence Interval Mean? Part 2,Discusses the meaning of a 95% confidence interval using graphical interpretations. Part 2 of 2. ,8:43,https://youtu.be/a7TC5mZNs-w?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,,1,Data Analysis,,,,,,,,,,,,,,,,
Statistics,Creating a Scatter Plot Using Regression Analysis,Plots experimental and theoretical data using regression analysis. ,4:51,https://youtu.be/REhUr6ecf90?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,DUPLICATE,2,Regression,,,intro,,,,,Plots experimental and theoretical data using regression analysis. ,,,,,,,,
Statistics,Linear Regression: Meaning of Confidence Intervals for the Slope & Intercept,Explains the meaning of confidence intervals for the slope and intercept in linear regression.,9:22,https://youtu.be/leKfpdaLYiQ?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,408,2,Regression,,,,,,,,,,,,,,,,
Statistics,Linear Regression: Meaning of p-Values for the Slope & Intercept,Explains the meaning of p-values for the slope and intercept in linear regression.,11:53,https://youtu.be/BSwaD1iYeJQ?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,311,2,Regression,,,,,,,,,,,,,,,,
Statistics,Model Fitting and Regression in Matlab,Demonstrates how to model a curve and perform regression in Matlab.,9:11,https://youtu.be/NsT5BAofRN0?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,5994,2,Regression,,,,,,,,,,,,,,,,
Statistics,Multiple Regression in Excel,Explains how to use multiple regression in Excel 2010.,5:34,https://youtu.be/sxKNfB3bwQQ?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,6385,2,Regression,,,,,,,,,,,,,,,,
Statistics,Non-Linear Regression Introduction,Uses non-linear regression to obtain kinetic parameters from kinetic data obtained from an isothermal CSTR. POLYMATH is used to carry out the regression.,4:57,https://youtu.be/G5JZsVjCYbY?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,3013,2,Regression,,,,,,,2.6,,,,,,,,,
Statistics,Non-Linear Regression/POLYMATH,Demonstrates how to use POLYMATH software to carry out non-linear regression to determine kinetic parameters from tabulated data. Uses the same data presented in the screencast titled Non-Linear Regression Introduction.,3:23,https://youtu.be/1hbPaI7op-4?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,2039,2,Regression,,,,,,,,,,,,,,,,
Statistics,Nonlinear Transformations (Simulation),This demonstration shows how transformations can be used to manipulate nonlinear equations into a form for linear regression analysis.,1:35,https://youtu.be/PaJcJvxq0yY,265,2,Regression,,,,,,,,,,,,,,,,
Statistics,Regression Fitting in Excel-1,Explains how to set up regression calculations in Excel 2010 for a simple function.,11:28,https://youtu.be/416zY2TcRCw?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,3338,2,Regression,,,,,,,,,,,,,,,,
Statistics,Regression Fitting in Excel-2,Explains how to set up regression calculations in Excel 2010 for more complex functions than presented in part 1 of this series.,8:50,https://youtu.be/NETJO59K97s?list=PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks,1157,2,Regression,,,,,,,,,,,,,,,,
Statistics,Simple Linear Regression (Simulation),Describes how to use an interactive simulation to demonstrate simple linear regression with outliers.,1:34,https://youtu.be/jsIRbZpc3w8,223,2,Regression,,,,,,,,,,,,,,,,
Thermodynamics,Thermodynamics Introduction,An overview of chapter 1 of the Elliott and Lira thermodynamics textbook.,8:46,https://youtu.be/UMs9GIrY4dw?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,7136,1,Energy and Entropy,What is Thermodynamics?,,intro,,,,,overview of chapter 1,ElliottLira1st,1.5,ElliottLira2nd,1.1,SVNA7th,1.1,,
Thermodynamics,Three Intermolecular Potential Models (Simulation),Describes how to use an interactive simulation that shows intermolecular potentials versus distance for two molecules (A and B) and a potential for their interaction (A-B). The simulation is located at: http://demonstrations.wolfram.com/ThreeIntermolecularPotentialModels/,4:09,https://youtu.be/yYddSFKUp0w?list=PL4xAk5aclnUj1nDv5x0UVATwpQwHC-8m9,0,1,Energy and Entropy,What is Thermodynamics?,,example,,,,,,,,,,,,,
Thermodynamics,Advanced Interpolation,Performs interpolation multiple times to calculate specific volume given pressure and temperature.,5:19,https://youtu.be/b1DeF2q2ZnU?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,353,2,Energy and Entropy,Steam Tables,,example,,,,,multiple rounds of interpolation to calculate specific volume given pressure and temperature,ElliottLira1st,,ElliottLira2nd,1.5,SVNA7th,,,
Thermodynamics,Heat Removal to Condense a Vapor Mixture,Describes the steps to condense a binary vapor mixture at its dew point to a liquid at its bubble point using the concept of state functions.,4:53,https://youtu.be/D0MJo3_eqhI?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,414,2,Energy and Entropy,Steam Tables,,intro,,,,,uses state functions to explain how to determine heat of vaporization for binary mixture,ElliottLira1st,,ElliottLira2nd,2.13,SVNA7th,,,
Thermodynamics,Linear Interpolation,Calculates saturated pressure by linear interpolation using information from the steam tables.,4:02,https://youtu.be/4Y0vNuOUbbw?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,2689,2,Energy and Entropy,Steam Tables,,example,,,,,calculates saturated pressure by linear interpolation using steam tables,ElliottLira1st,,ElliottLira2nd,1.5,SVNA7th,,,
Thermodynamics,Properties of Liquid Water in Steam Tables,Determines the properties of liquid water when the pressure is greater than saturation pressure using the steam tables.,3:30,https://youtu.be/zW5wx2Ayvw0,,2,Energy and Entropy,Steam Tables,,,,,,,,,,,,,,,
Thermodynamics,Quality of Steam: Mass and Volume Fractions,"Demonstrates the difference between mass and volume fractions, as a function of quality, for vapor-liquid equilibrium of water.",2:00,https://youtu.be/HiB3kMZl9tQ?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,11,2,Energy and Entropy,Steam Tables,,example,,,,,,,,,,,,,
